id_no,unique_number,name_en,name_fr,name_es,category,category_short,criteria_codes,criteria_count,country_en,country_fr,country_es,countries_en,countries_fr,countries_es,country_count,iso_code,udnp_code,region_en,transboundary,latitude,longitude,area_hectares,date_inscribed,site_age_years,in_danger,ever_in_danger,danger_since,danger_status,short_description,justification,unesco_url
387,2202,St Kilda,Île de St Kilda,San Kilda,Mixed,C/N,C3;C5;N7;N9;N10,5,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,57.81722222,-8.576666667,24201.4004,1986,40,False,False,,,"This volcanic archipelago, with its spectacular landscapes, is situated off the coast of the Hebrides and comprises the islands of Hirta, Dun, Soay and Boreray. It has some of the highest cliffs in Europe, which have large colonies of rare and endangered species of birds, especially puffins and gannets. The archipelago, uninhabited since 1930, bears the evidence of more than 2,000 years of human occupation in the extreme conditions prevalent in the Hebrides. Human vestiges include built structures and field systems, the cleits and the traditional Highland stone houses. They feature the vulnerable remains of a subsistence economy based on the products of birds, agriculture and sheep farming.",,https://whc.unesco.org/en/list/387/
422,2171,The English Lake District,Le District des Lacs anglais,Distrito de los Lagos Ingleses,Cultural,C,C2;C5;C6,3,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,54.47661111,-3.082416667,229205.19,2017,9,False,False,,,"Located in northwest England, the English Lake District is a mountainous area, whose valleys have been modelled by glaciers in the Ice Age and subsequently shaped by an agro-pastoral land-use system characterized by fields enclosed by walls. The combined work of nature and human activity has produced a harmonious landscape in which the mountains are mirrored in the lakes. Grand houses, gardens and parks have been purposely created to enhance the landscape’s beauty. This landscape was greatly appreciated from the 18th century onwards by the Picturesque and later Romantic movements, which celebrated it in paintings, drawings and words. It also inspired an awareness of the importance of beautiful landscapes and triggered early efforts to preserve them.",,https://whc.unesco.org/en/list/422/
425,492,Blenheim Palace,Palais de Blenheim,Palacio de Blenheim,Cultural,C,C2;C4,2,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,51.84194444,-1.361388889,0.0,1987,39,False,False,,,"Blenheim Palace, near Oxford, stands in a romantic park created by the famous landscape gardener 'Capability' Brown. It was presented by the English nation to John Churchill, first Duke of Marlborough, in recognition of his victory in 1704 over French and Bavarian troops. Built between 1705 and 1722 and characterized by an eclectic style and a return to national roots, it is a perfect example of an 18th-century princely dwelling.",,https://whc.unesco.org/en/list/425/
426,1635,Palace of Westminster and Westminster Abbey including Saint Margaret’s Church,Palais de Westminster et l'abbaye de Westminster incluant l'église Sainte-Marguerite,"Palacio de Westminster, abadía de Westminster incluyendo la iglesia de Santa Margarita",Cultural,C,C1;C2;C4,3,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,51.499,-0.127,10.26,1987,39,False,False,,,"Westminster Palace, rebuilt from the year 1840 on the site of important medieval remains, is a fine example of neo-Gothic architecture. The site – which also comprises the small medieval Church of Saint Margaret, built in Perpendicular Gothic style, and Westminster Abbey, where all the sovereigns since the 11th century have been crowned – is of great historic and symbolic significance.",,https://whc.unesco.org/en/list/426/
428,495,City of Bath,Ville de Bath,Ciudad de Bath,Cultural,C,C1;C2;C4,3,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,51.38130556,-2.359055556,2900.0,1987,39,False,False,,,"Founded by the Romans as a thermal spa, Bath became an important centre of the wool industry in the Middle Ages. In the 18th century, under George III, it developed into an elegant town with neoclassical Palladian buildings, which blend harmoniously with the Roman baths.",,https://whc.unesco.org/en/list/428/
429,497,New Lanark,New Lanark,New Lanark,Cultural,C,C2;C4;C6,3,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,55.66333333,-3.783055556,146.0,2001,25,False,False,,,"New Lanark is a small 18th- century village set in a sublime Scottish landscape where the philanthropist and Utopian idealist Robert Owen moulded a model industrial community in the early 19th century. The imposing cotton mill buildings, the spacious and well-designed workers' housing, and the dignified educational institute and school still testify to Owen's humanism.","Criterion (ii): When Richard Arkwright’s new factory system for textile production was brought to New Lanark the need to provide housing and other facilities to the workers and managers was recognized. It was there that Robert Owen created a model for industrial communities that was to spread across the world in the 19th and 20th centuries. Criterion (iv): New Lanark saw the construction not only of well designed and equipped workers’ housing but also public buildings designed to improve their spiritual as well as their physical needs. Criterion (vi): The name of New Lanark is synonymous with that of Robert Owen and his social philosophy in matters such as progressive education, factory reform, humane working practices, international cooperation, and garden cities, which was to have a profound influence on social developments throughout the 19th century and beyond.",https://whc.unesco.org/en/list/429/
487,566,Henderson Island,Île d'Henderson,Isla de Henderson,Natural,N,N7;N10,2,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,-24.36666667,-128.3333333,3700.0,1988,38,False,False,,,"Henderson Island, which lies in the eastern South Pacific, is one of the few atolls in the world whose ecology has been practically untouched by a human presence. Its isolated location provides the ideal context for studying the dynamics of insular evolution and natural selection. It is particularly notable for the 10 plants and four land birds that are endemic to the island.",,https://whc.unesco.org/en/list/487/
488,567,Tower of London,Tour de Londres,Torre de Londres,Cultural,C,C2;C4,2,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,51.50805556,-0.076111111,0.0,1988,38,False,False,,,"The massive White Tower is a typical example of Norman military architecture, whose influence was felt throughout the kingdom. It was built on the Thames by William the Conqueror to protect London and assert his power. The Tower of London – an imposing fortress with many layers of history, which has become one of the symbols of royalty – was built around the White Tower.",,https://whc.unesco.org/en/list/488/
496,578,"Canterbury Cathedral, St Augustine's Abbey, and St Martin's Church","Cathédrale, abbaye Saint-Augustin et église Saint-Martin à Cantorbéry","Catedral, abadía de San Agustín e iglesia de San Martín en Canterbury",Cultural,C,C1;C2;C6,3,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,51.28,1.083333333,18.17,1988,38,False,False,,,"Canterbury, in Kent, has been the seat of the spiritual head of the Church of England for nearly five centuries. Canterbury's other important monuments are the modest Church of St Martin, the oldest church in England; the ruins of the Abbey of St Augustine, a reminder of the saint's evangelizing role in the Heptarchy from 597; and Christ Church Cathedral, a breathtaking mixture of Romanesque and Perpendicular Gothic, where Archbishop Thomas Becket was murdered in 1170.",,https://whc.unesco.org/en/list/496/
514,2125,Heart of Neolithic Orkney,Coeur néolithique des Orcades,Núcleo neolítico de las Orcadas,Cultural,C,C1;C2;C3;C4,4,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,58.99605556,-3.188666667,15.0,1999,27,False,False,,,"The group of Neolithic monuments on Orkney consists of a large chambered tomb (Maes Howe), two ceremonial stone circles (the Stones of Stenness and the Ring of Brodgar) and a settlement (Skara Brae), together with a number of unexcavated burial, ceremonial and settlement sites. The group constitutes a major prehistoric cultural landscape which gives a graphic depiction of life in this remote archipelago in the far north of Scotland some 5,000 years ago.","Criteria (i), (ii), (iii), and (iv): The monuments of Orkney, dating back to 3000-2000 BC, are outstanding testimony to the cultural achievements of the Neolithic peoples of northern Europe.",https://whc.unesco.org/en/list/514/
728,860,Old and New Towns of Edinburgh,Vieille ville et Nouvelle ville d'Edimbourg,Ciudad vieja y ciudad nueva de Edimburgo,Cultural,C,C2;C4,2,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,55.95,-3.216666667,0.0,1995,31,False,False,,,"Edinburgh has been the Scottish capital since the 15th century. It has two distinct areas: the Old Town, dominated by a medieval fortress; and the neoclassical New Town, whose development from the 18th century onwards had a far-reaching influence on European urban planning. The harmonious juxtaposition of these two contrasting historic areas, each with many important buildings, is what gives the city its unique character.",,https://whc.unesco.org/en/list/728/
740,874,Gough and Inaccessible Islands,Îles de Gough et Inaccessible,Islas Gough e Inaccesible,Natural,N,N7;N10,2,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,-40.32472222,-9.928611111,7900.0,1995,31,False,False,,,"The site, located in the south Atlantic, is one of the least-disrupted island and marine ecosystems in the cool temperate zone. The spectacular cliffs of Gough and Inaccessible Islands, towering above the ocean, are free of introduced mammals and home to one of the world’s largest colonies of sea birds. Gough Island is home to two endemic species of land birds, the gallinule and the Gough rowettie, as well as to 12 endemic species of plants, while Inaccessible Island boasts two birds, eight plants and at least 10 invertebrates endemic to the island.",,https://whc.unesco.org/en/list/740/
795,939,Maritime Greenwich,Maritime Greenwich,Greenwich marítimo,Cultural,C,C1;C2;C4;C6,4,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,51.48116667,-0.003777778,109.5,1997,29,False,False,,,"The ensemble of buildings at Greenwich, an outlying district of London, and the park in which they are set, symbolize English artistic and scientific endeavour in the 17th and 18th centuries. The Queen's House (by Inigo Jones) was the first Palladian building in England, while the complex that was until recently the Royal Naval College was designed by Christopher Wren. The park, laid out on the basis of an original design by André Le Nôtre, contains the Old Royal Observatory, the work of Wren and the scientist Robert Hooke.","The Committee decided to inscribe this property on the basis of cultural criteria (i), (ii), (iv) and (vi) , considering that the public and private buildings and the Royal Park at Greenwich form an exceptional ensemble that bears witness to human artistic and scientific endeavour of the highest quality, to European architecture at an important stage of its evolution, and to the creation of a landscape that integrates nature and culture in a harmonious whole.",https://whc.unesco.org/en/list/795/
983,1147,"Historic Town of St George and Related Fortifications, Bermuda","Ville historique de St George et les fortifications associées, aux Bermudes",Ciudad histórica de Saint George y fortificaciones anejas (Bermudas),Cultural,C,C4,1,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,32.37944444,-64.67777778,257.5,2000,26,False,False,,,"The Town of St George, founded in 1612, is an outstanding example of the earliest English urban settlement in the New World. Its associated fortifications graphically illustrate the development of English military engineering from the 17th to the 20th century, being adapted to take account of the development of artillery over this period.","Criterion (iv): The Historic Town of St George with its related fortifications is an outstanding example of a continuously occupied, fortified, colonial town dating from the early 17th century and the oldest English town in the New World.",https://whc.unesco.org/en/list/983/
984,1148,Blaenavon Industrial Landscape,Paysage industriel de Blaenavon,Paisaje industrial de Blaenavon,Cultural,C,C3;C4,2,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,51.77638889,-3.088055556,3290.0,2000,26,False,False,,,"The area around Blaenavon is evidence of the pre-eminence of South Wales as the world's major producer of iron and coal in the 19th century. All the necessary elements can still be seen - coal and ore mines, quarries, a primitive railway system, furnaces, workers' homes, and the social infrastructure of their community.",Criterion (iii): The Blaenavon landscape constitutes an exceptional illustration in material form of the social and economic structure of 19th century industry. Criterion (iv): The components of the Blaenavon industrial landscape together make up an outstanding and remarkably complete example of a 19th century industrial landscape.,https://whc.unesco.org/en/list/984/
1028,1201,Saltaire,Saltaire,Saltaire,Cultural,C,C2;C4,2,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,53.83916667,-1.788333333,20.0,2001,25,False,False,,,"Saltaire, West Yorkshire, is a complete and well-preserved industrial village of the second half of the 19th century. Its textile mills, public buildings and workers' housing are built in a harmonious style of high architectural standards and the urban plan survives intact, giving a vivid impression of Victorian philanthropic paternalism.","Criterion (ii): Saltaire is an outstanding and well preserved example of a mid 19th century industrial town, the layout of which was to exert a major influence on the development of the “garden city” movement. Criterion (iv): The layout and architecture of Saltaire admirably reflect mid 19th century philanthropic paternalism, as well as the important role played by the textile industry in economic and social development.",https://whc.unesco.org/en/list/1028/
1029,1202,Dorset and East Devon Coast,Littoral du Dorset et de l'est du Devon,Litoral de Dorset y del este de Devon,Natural,N,N8,1,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,50.70555556,-2.989888889,2550.0,2001,25,False,False,,,"The cliff exposures along the Dorset and East Devon coast provide an almost continuous sequence of rock formations spanning the Mesozoic Era, or some 185 million years of the earth's history. The area's important fossil sites and classic coastal geomorphologic features have contributed to the study of earth sciences for over 300 years.","Criterion (viii): The coastal exposures within the site provide an almost continuous sequence of Triassic, Jurassic and Cretaceous rock formations spanning the Mesozoic Era and document approximately 185 million years of Earth history. The site includes a range of internationally important fossil localities – both vertebrate and invertebrate, marine and terrestrial - which have produced well preserved and diverse evidence of life during Mesozoic times.",https://whc.unesco.org/en/list/1029/
1030,1203,Derwent Valley Mills,Usines de la vallée de la Derwent,Fábricas del valle del Derwent,Cultural,C,C2;C4,2,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,53.02888889,-1.488055556,1228.7,2001,25,False,False,,,"The Derwent Valley in central England contains a series of 18th- and 19th- century cotton mills and an industrial landscape of high historical and technological interest. The modern factory owes its origins to the mills at Cromford, where Richard Arkwright's inventions were first put into industrial-scale production. The workers' housing associated with this and the other mills remains intact and illustrate the socio-economic development of the area.","Criterion (ii): The Derwent Valley saw the birth of the factory system, when new types of building were erected to house the new technology for spinning cotton developed by Richard Arkwright in the early 19th century. Criterion (iv): In the Derwent Valley for the first time there was large-scale industrial production in a hitherto rural landscape. The need to provide housing and other facilities for workers and managers resulted in the creation of the first modern industrial towns.",https://whc.unesco.org/en/list/1030/
1084,1262,"Royal Botanic Gardens, Kew",Jardins botaniques royaux de Kew,Reales Jardines Botánicos de Kew,Cultural,C,C2;C3;C4,3,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,51.48194444,-0.294027778,132.0,2003,23,False,False,,,"This historic landscape garden features elements that illustrate significant periods of the art of gardens from the 18th to the 20th centuries. The gardens house botanic collections (conserved plants, living plants and documents) that have been considerably enriched through the centuries. Since their creation in 1759, the gardens have made a significant and uninterrupted contribution to the study of plant diversity and economic botany.","Criterion (ii): Since the 18th century, the Botanic Gardens of Kew have been closely associated with scientific and economic exchanges established throughout the world in the field of botany, and this is reflected in the richness of its collections. The landscape features and architectural features of the gardens reflect considerable artistic influences both with regard to the European continent and to more distant regions. Criterion (iii): Kew Gardens have largely contributed to advances in many scientific disciplines, particularly botany and ecology. The landscape gardens and the edifices created by celebrated artists such as Charles Bridgeman, William Kent, Lancelot ‘Capability’ Brown and William Chambers reflect the beginning of movements which were to have international influence.",https://whc.unesco.org/en/list/1084/
1215,1392,Cornwall and West Devon Mining Landscape,Paysage minier des Cornouailles et de l’ouest du Devon,Paisaje minero de Cornualles y del oeste de Devon,Cultural,C,C2;C3;C4,3,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,50.13611111,-5.383611111,19719.0,2006,20,False,False,,,"Much of the landscape of Cornwall and West Devon was transformed in the 18th and early 19th centuries as a result of the rapid growth of pioneering copper and tin mining. Its deep underground mines, engine houses, foundries, new towns, smallholdings, ports and harbours, and their ancillary industries together reflect prolific innovation which, in the early 19th century, enabled the region to produce two-thirds of the world’s supply of copper. The substantial remains are a testimony to the contribution Cornwall and West Devon made to the Industrial Revolution in the rest of Britain and to the fundamental influence the area had on the mining world at large. Cornish technology embodied in engines, engine houses and mining equipment was exported around the world. Cornwall and West Devon were the heartland from which mining technology rapidly spread.",,https://whc.unesco.org/en/list/1215/
1303,1583,Pontcysyllte Aqueduct and Canal,Pont-canal et canal de Pontcysyllte,Puente-canal y canal de Pontcysyllte,Cultural,C,C1;C2;C4,3,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,52.97027778,-3.087777778,105.0,2009,17,False,False,,,"Situated in north-eastern Wales, the 18 kilometre long Pontcysyllte Aqueduct and Canal is a feat of civil engineering of the Industrial Revolution, completed in the early years of the 19th century. Covering a difficult geographical setting, the building of the canal required substantial, bold civil engineering solutions, especially as it was built without using locks. The aqueduct is a pioneering masterpiece of engineering and monumental metal architecture, conceived by the celebrated civil engineer Thomas Telford. The use of both cast and wrought iron in the aqueduct enabled the construction of arches that were light and d strong, producing an overall effect that is both monumental and elegant. The property is inscribed as a masterpiece of creative genius, and as a remarkable synthesis of expertise already acquired in Europe. It is also recognized as an innovative ensemble that inspired many projects all over the world.",,https://whc.unesco.org/en/list/1303/
1485,2046,The Forth Bridge,Le pont du Forth,Puente sobre el río Forth,Cultural,C,C1;C4,2,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,56.00111111,-3.388888889,7.5,2015,11,False,False,,,"This railway bridge, crossing the Forth estuary in Scotland, had the world’s longest spans ( 541 m ) when i t opened in 1890 . It remains one of the greatest cantilever trussed bridges and continues to carry passengers and freight. Its distinctive industrial aesthetic is the result of a forthright and unadorned display of its structural components. Innovative in style, materials and scale, the Forth Bridge marks an important milestone in bridge design and construction during the period when railways came to dominate long-distance land travel.",,https://whc.unesco.org/en/list/1485/
1500,2087,Gorham's Cave Complex,Ensemble des grottes de Gorham,Conjunto de cuevas de Gorham,Cultural,C,C3,1,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,36.12266944,-5.342061111,28.0,2016,10,False,False,,,"The steep limestone cliffs on the eastern side of the Rock of Gibraltar contain four caves with archaeological and paleontological deposits that provide evidence of Neanderthal occupation over a span of more than 100,000 years. This exceptional testimony to the cultural traditions of the Neanderthals is seen notably in evidence of the hunting of birds and marine animals for food, the use of feathers for ornamentation and the presence of abstract rock engravings. Scientific research on these sites has already contributed substantially to debates about Neanderthal and human evolution.",,https://whc.unesco.org/en/list/1500/
1594,2285,Jodrell Bank Observatory,Observatoire de Jodrell Bank,Observatorio de Jodrell Bank,Cultural,C,C1;C2;C4;C6,4,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,53.23391667,-2.303861111,17.38,2019,7,False,False,,,"Located in a rural area of northwest England, free from radio interference, Jodrell Bank is one of the world's leading radio astronomy observatories. At the beginning of its use, in 1945, the property housed research on cosmic rays detected by radar echoes. This observatory, which is still in operation, includes several radio telescopes and working buildings, including engineering sheds and the Control Building. Jodrell Bank has had substantial scientific impact in fields such as the study of meteors and the moon, the discovery of quasars, quantum optics, and the tracking of spacecraft. This exceptional technological ensemble illustrates the transition from traditional optical astronomy to radio astronomy (1940s to 1960s), which led to radical changes in the understanding of the universe.",,https://whc.unesco.org/en/list/1594/
1633,2371,The Slate Landscape of Northwest Wales,Le paysage d’ardoise du nord-ouest du pays de Galles,Paisaje de pizarra del noroeste de Gales,Cultural,C,C2;C4,2,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,53.12083333,-4.115,3259.01,2021,5,False,False,,,"The Slate Landscape of Northwest Wales illustrates the transformation that industrial slate quarrying and mining brought about in the traditional rural environment of the mountains and valleys of the Snowdon massif. The territory, extending from mountain-top to sea-coast, presented opportunities and constraints that were used and challenged by the large-scale industrial processes undertaken by landowners and capital investors, which reshaped the agricultural landscape into an industrial centre for slate production during the Industrial Revolution (1780-1914). The serial property comprises six components each encompassing relict quarries and mines, archaeological sites related to slate industrial processing, historical settlements, both living and relict, historic gardens and grand country houses, ports, harbours and quays, and railway and road systems illustrating the functional and social linkages of the relict slate industrial landscape. The property was internationally significant not only for the export of slates, but also for the export of technology and skilled workers from the 1780s to the early 20th century. It played a leading role in the field and constituted a model for other slate quarries in different parts of the world. It offers an important and remarkable example of interchange of materials, technology and human values.",,https://whc.unesco.org/en/list/1633/
1722,2540,The Flow Country,Le Flow Country,Flow Country,Natural,N,N9,1,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,United Kingdom of Great Britain and Northern Ireland,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,Reino Unido de Gran Bretaña e Irlanda del Norte,1,gb,gbr,Europe and North America,False,58.39916667,-4.046111111,187026.0,2024,2,False,False,,,"The serial property, located in the Highland Region of Scotland, is considered the most outstanding example of an actively accumulating blanket bog landscape. This peatland ecosystem, which has been accumulating for the past 9,000 years, provides a diversity of habitats home to a distinct combination of bird species and displays a remarkable diversity of features not found anywhere else on Earth. Peatlands play an important role in storing carbon and the property’s ongoing peat-forming ecological processes continue to sequester carbon on a very large scale, representing a significant research and educational resource.",,https://whc.unesco.org/en/list/1722/
39,1639,Ngorongoro Conservation Area,Zone de conservation de Ngorongoro,Zona de conservación de Ngorongoro,Mixed,C/N,C4;N7;N8;N9;N10,5,United Republic of Tanzania,République-Unie de Tanzanie,República Unida de Tanzania,United Republic of Tanzania,République-Unie de Tanzanie,República Unida de Tanzania,1,tz,tza,Africa,False,-3.18722,35.54083,809440.0,1979,47,False,True,,P 1984-1989,"The Ngorongoro Conservation Area spans vast expanses of highland plains, savanna, savanna woodlands and forests. Established in 1959 as a multiple land use area, with wildlife coexisting with semi-nomadic Maasai pastoralists practicing traditional livestock grazing, it includes the spectacular Ngorongoro Crater, the world’s largest caldera. The property has global importance for biodiversity conservation due to the presence of globally threatened species, the density of wildlife inhabiting the area, and the annual migration of wildebeest, zebra, gazelles and other animals into the northern plains. Extensive archaeological research has also yielded a long sequence of evidence of human evolution and human-environment dynamics, including early hominid footprints dating back 3.6 million years.",,https://whc.unesco.org/en/list/39/
